-9552433876815577088,6,63
-9584812295230324736,6,63
-9655867169023459328,6,63
-9657971634279022592,6,63
-9800008917177073664,6,63
-9800189305803505664,6,63
-9817891176722726912,6,63
-9822351066467926016,6,63
9872506109707681792,6,63
9874775501707411456,6,63
-9944515874989801472,6,63
-10018257405445406720,6,63
-10088634919946289152,6,63
-10379108437257617408,6,63
10387836214530015232,6,63
-10399939638528573440,6,63
-10452854748011823104,6,63
-10484381306908049408,6,63
10736586184575680512,6,63
11531784604742582272,6,63
11565811465965273088,6,63
11569765172339802112,6,63
-11677877814236807168,6,63
11853546787006578688,6,63
12107083723011260416,6,63
-12123692945660444672,6,63
-12180548142176927744,6,63
-12538584312552882176,6,63
12826568398099972096,6,63
13835095541756723200,6,63
13844210527510724608,6,63
-13943144519353499648,6,63
-14055804805767495680,6,63
14159915362778349568,6,63
-14195350432108249088,6,63
-9224507422196891648,6,62
9228051835367981056,6,62
9228509094766182400,6,62
9547649354114793472,6,62
9551008911893463040,6,62
9799939443933577216,6,62
-9800149485014220800,6,62
-9224515671755325440,6,60
9227884991994658816,6,60
-9228157183399559168,6,60
-9230413310392795136,6,60
9331493615504982016,6,60
9367513751722393600,6,60
-9369747856270819328,6,60
-9405767857196761088,6,60
12396157975411032064,6,60
13844208192122257408,6,60
9223673853333471232,6,58
9225623915588485120,6,58
-9225624390182371328,6,58
-9232521082236305408,6,58
-9241387556887592960,6,58
9259541657798311936,6,58
-9259542680000528384,6,58
9513854252011749376,6,58
9516114946702704640,6,58
-9808840040489418752,6,58
-9808840195108241408,6,58
9817849404407676928,6,58
11529497623241162752,6,58
11817454236029943808,6,58
14123288983874043904,6,58
14132295639815421952,6,58
9223372189594550272,6,56
-9223374957700972544,6,56
-9223429212801597440,6,56
-9224497955820535808,6,56
-9224498216739799040,6,56
-9224498281164308480,6,56
-9227897661342875648,6,56
9295614349114605568,6,56
-9313444106980032512,6,56
-9511628802627731456,6,56
9511743159890083840,6,56
9800026303473123328,6,56
9808985124216242176,6,56
-9943950185115680768,6,56
-10376403492892835840,6,56
-10395152365169672192,6,56
13835621048453693440,6,56
-9223372743511113728,6,54
9223478827055841280,6,54
9223653726714068992,6,54
9226750561343242240,6,54
9228438612339589120,6,54
-9230128020545601536,6,54
9250538770288082944,6,54
9260597137018716160,6,54
-9269533967529279488,6,54
-9277415919712206848,6,54
-9314574327489757184,6,54
-9368191187384532992,6,54
-9439544853999386624,6,54
9817847188607205376,6,54
-10052034368425164800,6,54
-10955146831201304576,6,54
-11532594944946470912,6,54
11539418514108448768,6,54
-9223389717154758656,6,52
-9227912195310878720,6,52
-9230197805375553536,6,52
-9232660716522045440,6,52
9234666495240306688,6,52
9241461206517022720,6,52
-9243655827699531776,6,52
-9313444171203215360,6,52
9367524677112561664,6,52
9520609655278010368,6,52
-9800536511026823168,6,52
-10376297939977895936,6,52
11567513235154272256,6,52
-14123289565372350464,6,52
14195627500515622912,6,52
9223380871904493568,6,50
9223390868172439552,6,50
9223653658967670784,6,50
9223938354096111616,6,50
9225660395463639040,6,50
9232414424877236224,6,50
9232414425883869184,6,50
9295641286914605056,6,50
9367702729243230208,6,50
9520688777131982848,6,50
10376434420717453312,6,50
10377419993305317376,6,50
-11529287751308410880,6,50
11529795863119396864,6,50
-13837872807230308352,6,50
9223380979060572160,6,48
-9227888831712198656,6,48
-9232665109417951232,6,48
9232948783149481984,6,48
9243647031421960192,6,48
9259436159996526592,6,48
9259541605805719552,6,48
9268409134804369408,6,48
9511620005544853504,6,48
-9513876203069505536,6,48
9547631246549450752,6,48
-9817848291491053568,6,48
-10376293747703939072,6,48
-13854200552738521088,6,48
-9223372621280706560,6,46
9223377019042004992,6,46
9223442818058420224,6,46
-9224497958311952384,6,46
-9224780511325454336,6,46
-9225623846374080512,6,46
9227876203560435712,6,46
9232379274789388288,6,46
-9233505275611185152,6,46
9234648628184743936,6,46
-9241386993852612608,6,46
-9259400871463092224,6,46
9265065517788430336,6,46
9295746290384109568,6,46
-9367568588799475712,6,46
9368621925233852416,6,46
-9511611219845316608,6,46
9511743425918009344,6,46
9660221200751656960,6,46
-10376434424987254784,6,46
-10385441615652061184,6,46
-11529233188152934400,6,46
11531467945418948608,6,46
11533719195476819968,6,46
-12321848580494065664,6,46
14123323616351223808,6,46
-14988049997361053696,6,46
9223372317122363392,6,44
9223381935147974656,6,44
9223387438611693568,6,44
9223420449730330624,6,44
-9223460136301887488,6,44
-9223521710026784768,6,44
-9223671173278072832,6,44
9223943783207403520,6,44
-9223978969424986112,6,44
9223987763907395584,6,44
9224357199285846016,6,44
9225641429403959296,6,44
-9225659023225782272,6,44
9225766223428452352,6,44
9227876220635447296,6,44
9227947104809254912,6,44
-9242516733858676736,6,44
9277417568849625088,6,44
9295440634603110400,6,44
-9303310930244796416,6,44
9367489424562061312,6,44
-9367504821432614912,6,44
9799841589684600832,6,44
9799841654511763456,6,44
10376865287646478336,6,44
-10394448746183131136,6,44
11529215183813607424,6,44
-13835111931356119040,6,44
-13836186154283565056,6,44
-15060037156078616576,6,44
-9223372381595107328,6,42
-9223372458300538880,6,42
9223380901770035200,6,42
9223382001315217408,6,42
9223398450905743360,6,42
9223398494392287232,6,42
9223408329598959616,6,42
9223411690142433280,6,42
9223442422822862848,6,42
9223442955507859456,6,42
-9223653585116463104,6,42
-9224080130935095296,6,42
-9224498217010331648,6,42
-9225623905431977984,6,42
-9225625485971554304,6,42
9225769247083331584,6,42
9228456178657263616,6,42
9230127578031849472,6,42
-9232379795531104256,6,42
9232380404376272896,6,42
-9232381448019771392,6,42
-9259400834186215424,6,42
9259400852137836544,6,42
9259684507942912000,6,42
9295431838776426496,6,42
9295500008237301760,6,42
9295711114595663872,6,42
9297118618194018304,6,42
-9299933251997007872,6,42
9525676161844117504,6,42
9655717678393851904,6,42
9799832807447461888,6,42
-9799833340124069888,6,42
-9800114402112831488,6,42
-9802084590181941248,6,42
9871890385412816896,6,42
11529215613023027200,6,42
-11529223842302001152,6,42
11549482343905361920,6,42
11817515791100674048,6,42
12718166447208005632,6,42
13835059705088573440,6,42
13835201266673778688,6,42
-13907133241776668672,6,42
14412646906517782528,6,42
9223374245676974080,6,40
-9223380851470893056,6,40
9223407221840281600,6,40
9223521587650625536,6,40
9223530950645776384,6,40
-9223935537135484928,6,40
-9224498007646404608,6,40
-9224779411877789696,6,40
9227875808283983872,6,40
-9241387554204286976,6,40
-9259400833962868736,6,40
-9295430736847831040,6,40
9295447224170315776,6,40
-9295447229522247680,6,40
9317948728542232576,6,40
-9367487500900106240,6,40
-9512728312964710400,6,40
-9552134878373347328,6,40
-9808839990695690240,6,40
-9809402938904281088,6,40
-9836002323700121600,6,40
10088203903336185856,6,40
-10376298016818593792,6,40
10376368308320468992,6,40
-10376715753944514560,6,40
-10377419454254415872,6,40
10394309039752216576,6,40
10448632610494087168,6,40
-11547230544157736960,6,40
11592265440852705280,6,40
-11602468908758466560,6,40
11826452621610188800,6,40
12682136722475057152,6,40
-12687766050210578432,6,40
14123288432525443072,6,40
9223372038475350016,6,38
9223372195903307776,6,38
-9223373137511972864,6,38
9223389637634424832,6,38
9223398442851106816,6,38
9223407221278769152,6,38
9223456149494824960,6,38
-9223512826017480704,6,38
-9224497945922502656,6,38
-9225623939756589056,6,38
9225625013490024448,6,38
-9225632635177926656,6,38
9225694274669510656,6,38
9225975680926744576,6,38
9232379236139401216,6,38
-9232379236722409472,6,38
9232379785937158144,6,38
9241386495494324224,6,38
-9243779007026561024,6,38
9259404132476256256,6,38
9259407435238998016,6,38
-9295712205650001920,6,38
9295851843895164928,6,38
9297751833810829312,6,38
-9367487379558367232,6,38
-9367496158479908864,6,38
9385503839643762688,6,38
9512165364036272128,6,38
9547631313105190912,6,38
9655752785471733760,6,38
-9809121497749913600,6,38
9822350787329130496,6,38
10378826824842477568,6,38
10380797287118405632,6,38
-10385300878189395968,6,38
11529216145583767552,6,38
-11529355787860705280,6,38
-11529498720102514688,6,38
11529778270967431168,6,38
11547249235787776000,6,38
-13836183959752933376,6,38
14411532001725644800,6,38
9223372063170101248,6,36
-9223372106380869632,6,36
9223372312278728704,6,36
-9223374270380638208,6,36
9223374305136738304,6,36
-9223394304112984064,6,36
-9223693094267125760,6,36
-9223943920342532096,6,36
-9224497945419972608,6,36
-9224607887924658176,6,36
-9225623836756803584,6,36
9225632701615439872,6,36
-9225765124047110144,6,36
-9227875653813272576,6,36
-9227875657990799360,6,36
-9227950403273621504,6,36
9232519974151782400,6,36
9232662944469483520,6,36
9233012692246331392,6,36
-9250394735204630528,6,36
-9295429635255566336,6,36
-9295587961641107456,6,36
9314569930383032320,6,36
9367496021030207488,6,36
9369739574768828416,6,36
9403518220977307648,6,36
-9439544888762040320,6,36
-9512869050670383104,6,36
9514417164921339904,6,36
-9516686554773585920,6,36
-9727775195121582080,6,36
9799832808487911424,6,36
9799835026836422656,6,36
9799850931100844032,6,36
-9804336410260668416,6,36
-9804336458579050496,6,36
-9804617863763591168,6,36
-9835861723649933312,6,36
-10377419716280188928,6,36
-10682538316659949568,6,36
-11529304106510581760,6,36
-11529496795990458368,6,36
13835058090212589568,6,36
13835076748053839872,6,36
-13835093514800857088,6,36
-15132094749038870528,6,36
-9223372096992837632,6,34
-9223376503688265728,6,34
9223391829272166400,6,34
9223513328410820608,6,34
9223939393713209344,6,34
9224216481112391680,6,34
-9224497945354305536,6,34
-9224500135820656640,6,34
9224500273225007104,6,34
9224502369704869888,6,34
-9225061436605202432,6,34
9225623849821929472,6,34
-9225643630025375744,6,34
-9227312686529380352,6,34
-9228157115755003904,6,34
9230127573802024960,6,34
-9232379238408126464,6,34
-9232379287651352576,6,34
-9232381452321161216,6,34
-9237024122981187584,6,34
-9259400868235182080,6,34
9259403033987645440,6,34
-9259436018522783744,6,34
-9268408034336571392,6,34
9277978182403883008,6,34
-9304436830189518848,6,34
9368683631020736512,6,34
-9403533614269988864,6,34
9511602413285539840,6,34
-9511603516880322560,6,34
9512165363230572544,6,34
9512165365107785728,6,34
-9513856420433494016,6,34
9799832857915555840,6,34
-9799834996775714816,6,34
9799903157971714048,6,34
9800958689341997056,6,34
9802084657695686656,6,34
-9802225326460633088,6,34
9945073877157806080,6,34
10522664927397806080,6,34
11529215046186041344,6,34
11529497620590493696,6,34
11531466850194030592,6,34
13835058060116230144,6,34
-13835207588897226752,6,34
-13844074600385871872,6,34
13855324253605986304,6,34
13979173277784997888,6,34
9223373428692680704,6,32
-9223373617402806272,6,32
9223374271848448000,6,32
9223389629586276352,6,32
9223407771058241536,6,32
9223442406744064000,6,32
9223442955491147776,6,32
-9223513049225560064,6,32
9223829433700384768,6,32
9223934986809966592,6,32
9223935023382593536,6,32
9223935540861140992,6,32
9223971270692110336,6,32
9224497979845574656,6,32
-9224519929141723136,6,32
-9224533122274623488,6,32
-9224779489047805952,6,32
-9227875945720905728,6,32
9227877835541118976,6,32
-9227946022943129600,6,32
-9228016374239264768,6,32
-9229845961319186432,6,32
9234633239241490432,6,32
-9241386469792219136,6,32
-9243638304971227136,6,32
9263904467869302784,6,32
-9295434063299280896,6,32
9295435128451170304,6,32
9367487276470829056,6,32
9511611209133260800,6,32
-9512166466766569472,6,32
-9583664542529945600,6,32
-9799833888671203328,6,32
-9799867974069321728,6,32
9799867975744946176,6,32
9799974080697401344,6,32
-9800958689337737216,6,32
-9800977380762779648,6,32
9802120872855666688,6,32
-10376298076947415040,6,32
-10376311134723571712,6,32
10376575295611273216,6,32
10664528315727020032,6,32
-10970768692341702656,6,32
11529215598038941696,6,32
-11530358538165616640,6,32
11531466845883006976,6,32
11601835590060408832,6,32
-13836183972369465344,6,32
-14997004351329861632,6,32
-15132376222941642752,6,32
9223465667141828608,7,63
-9223496453467406336,7,63
-9223665619344293888,7,63
9223727256419958784,7,63
-9223939900250783744,7,63
-9223958763747147776,7,63
-9224217312188432384,7,63
-9224237361095770112,7,63
-9224503795097010176,7,63
-9224504709925044224,7,63
-9224535414646243328,7,63
-9224735465632956416,7,63
9224800336818995200,7,63
9224956501829877760,7,63
-9226785273134710784,7,63
9227972406390292480,7,63
9228104373555429376,7,63
9228157446466306048,7,63
-9228300125279879168,7,63
9228452059747975168,7,63
-9228456882996248576,7,63
9230708257608171520,7,63
-9231255560995733504,7,63
-9232379626951540736,7,63
9232423817870049280,7,63
-9233525068959580160,7,63
-9233667898097008640,7,63
-9233791155068469248,7,63
-9235198405397970944,7,63
-9237450737787600896,7,63
-9237519452969369600,7,63
9241399736877973504,7,63
-9241537893090983936,7,63
-9241567064508858368,7,63
-9242514581538996224,7,63
-9243779543896948736,7,63
9244764229574066176,7,63
9244909287799521280,7,63
-9245982462687838208,7,63
9255812027920678912,7,63
9259410342931333120,7,63
9259449384184053760,7,63
9260124862280630272,7,63
9260249678325219328,7,63
-9261939614812209152,7,63
9264749975122739200,7,63
-9265311980183355392,7,63
-9268504794446692352,7,63
9268549191523631104,7,63
-9268693957691310080,7,63
9277591197193338880,7,63
-9277838552949850112,7,63
-9278013710306115584,7,63
9278542644118552576,7,63
-9279746265753583616,7,63
9281937661147217920,7,63
9295541798258606080,7,63
9295718527572901888,7,63
-9296138270431772672,7,63
9296345532668575744,7,63
9296415961542295552,7,63
-9296855972351836160,7,63
9297118639666757632,7,63
-9298209196287721472,7,63
9300215847958085632,7,63
9300263084008407040,7,63
-9300663306240917504,7,63
-9304442190266630144,7,63
-9304718906419576832,7,63
9306690008645632000,7,63
9313463923690700800,7,63
9313727780711563264,7,63
-9314033376224608256,7,63
9314607316999340032,7,63
9319075762319392768,7,63
-9331564393344794624,7,63
9336247934921998336,7,63
-9345110239160041472,7,63
9367532064389201920,7,63
-9368052103324368896,7,63
-9368754175858442240,7,63
-9368828663476256768,7,63
-9370869477316493312,7,63
-9373046355720667136,7,63
9376508202440458240,7,63
-9377906746871250944,7,63
-9381139040473972736,7,63
-9394561616432857088,7,63
-9408021339563884544,7,63
-9421609860174184448,7,63
-9421627177482321920,7,63
-9440674567166099456,7,63
-9441235872147046400,7,63
9441834036537327616,7,63
-9494854651892203520,7,63
9511683295830605824,7,63
-9511743614351310848,7,63
9511831665475846144,7,63
-9514452639203459072,7,63
9515262206179016704,7,63
-9516178623350964224,7,63
-9517794905443794944,7,63
9527366115508879360,7,63
-9529805927515947008,7,63
-9530743832409276416,7,63
-9538782890200924160,7,63
9584226530410627072,7,63
-9586070145122435072,7,63
9601700802422898688,7,63
9621940625351901184,7,63
-9628696312555765760,7,63
9655794584076156928,7,63
-9691773885892001792,7,63
9727845705598369792,7,63
9727898340422582272,7,63
9800012146992480256,7,63
-9800467001208995840,7,63
9808981687973969920,7,63
9809482111793496064,7,63
9810040672290340864,7,63
9817930767731261440,7,63
-9822404113608998912,7,63
9835888558571782144,7,63
-9835901460653539328,7,63
-9853894143808372736,7,63
9853899074430828544,7,63
9876420439822041088,7,63
-9881038405838569472,7,63
-9900037915226931200,7,63
-9921431078608830464,7,63
9946215170210529280,7,63
9988997167647293440,7,63
10052597326834302976,7,63
10088063392943177728,7,63
-10088064144562454528,7,63
-10160147181986643968,7,63
-10160174085661786112,7,63
10377841666718433280,7,63
-10381927512056791040,7,63
-10389804941639155712,7,63
10394448707524231168,7,63
-10397826514618941440,7,63
-10398248624004792320,7,63
-10412754446550302720,7,63
-10417406617686376448,7,63
-10439344348561670144,7,63
-10448916439095050240,7,63
10452856418754101248,7,63
-10453136502161408000,7,63
-10485515178274193408,7,63
-10538449550685765632,7,63
10538713673994600448,7,63
-10557598885713281024,7,63
-10665096797531144192,7,63
-10673814928306995200,7,63
-10700842994291965952,7,63
-10811524224200474624,7,63
10970778605059047424,7,63
-10988801507603775488,7,63
11097151248875388928,7,63
-11529294833675927552,7,63
-11529401971635126272,7,63
-11529567465314975744,7,63
-11530356407857577984,7,63
11530363090826690560,7,63
-11531538365677568000,7,63
-11532601885479403520,7,63
-11533721003632885760,7,63
-11534846886359859200,7,63
-11539365814725509120,7,63
11543873735089979392,7,63
11547794765353320448,7,63
11548425764768579584,7,63
-11549490061959495680,7,63
-11556236725437071360,7,63
11560810629384110080,7,63
11565255121671553024,7,63
-11568067423307300864,7,63
-11576505590934929408,7,63
-11601275191316971520,7,63
11601290262357213184,7,63
-11673682284023644160,7,63
-11749970592646823936,7,63
-11817799499324063744,7,63
11818716474841759744,7,63
11821953626052493312,7,63
11826804533915287552,7,63
11853478896458530816,7,63
-11889512121588776960,7,63
11890664117716910080,7,63
-12105684684659228672,7,63
-12182378004403453952,7,63
-12321852995712057344,7,63
-12466254039631265792,7,63
-12682703911560151040,7,63
-12686851806291034112,7,63
-12700265298394087424,7,63
12718166520220352512,7,63
12718202868528578560,7,63
12979378799006187520,7,63
-13546898056464564224,7,63
-13835103238338117632,7,63
13835907986360369152,7,63
13836817351196016640,7,63
-13836892049267228672,7,63
-13837455815264436224,7,63
13839562904745017344,7,63
-13839861838763786240,7,63
13840758069589442560,7,63
-13844069867331780608,7,63
13844083688536539136,7,63
-13844770058670178304,7,63
-13844927821408894976,7,63
-13845756320600293376,7,63
13851106527001182208,7,63
-13853250578970312704,7,63
13854339915820564480,7,63
13855326731801460736,7,63
13855640930133999616,7,63
13862440292860297216,7,63
-13907715986963824640,7,63
13908286629203673088,7,63
-13908947435691966464,7,63
13916123329611169792,7,63
13979771961799081984,7,63
-13980351928412930048,7,63
-13997225029557813248,7,63
14123891032525373440,7,63
14124416684982796288,7,63
14267693907759333376,7,63
-14447688415107350528,7,63
-14483611663305015296,7,63
-14510633183759826944,7,63
14988195201607008256,7,63
14989140927635783680,7,63
15019505307036418048,7,63
15206685616793190400,7,63
9224014712138629120,7,62
9224499261759029248,7,62
-9224533282194980864,7,62
-9224555250952699904,7,62
-9224648846880014336,7,62
-9225634876881895424,7,62
9225773514131243008,7,62
-9225786570831822848,7,62
-9231817387815206912,7,62
9232450328555683840,7,62
9234635582146084864,7,62
-9237182042486079488,7,62
9238008823690559488,7,62
-9243217124371988480,7,62
9246211094534422528,7,62
9254898610783387648,7,62
-9257149104927014912,7,62
-9260113353915760640,7,62
9263904783540944896,7,62
9269076538345652224,7,62
-9271222922482024448,7,62
9295447512989040640,7,62
-9297127553871380480,7,62
-9299370351433613312,7,62
9305914575922659328,7,62
-9337087938183299072,7,62
-9367522759342555136,7,62
-9367782171072266240,7,62
9369950682880147456,7,62
9376498970408255488,7,62
-9449678195155533824,7,62
-9457770325858058240,7,62
-9511743569254154240,7,62
-9512191757681426432,7,62
-9512869671024459776,7,62
-9514066420711817216,7,62
9601955891268026368,7,62
-9800959017630040064,7,62
9862883323527823360,7,62
10383330692904779776,7,62
-10520972785444978688,7,62
11531891259517960192,7,62
-12398480145042636800,7,62
12682734824587264000,7,62
-13835340223896092672,7,62
13835340734997200896,7,62
-13838436375625465856,7,62
13853354343232700416,7,62
-13917248888068112384,7,62
-14123297281213988864,7,62
15024290933543796736,7,62
15281276487768997888,7,62
9223442825432006656,7,60
-9223513213503537152,7,60
9223715089851351040,7,60
-9224357612663865344,7,60
-9225905901129433088,7,60
9227897767374880768,7,60
-9232383360351862784,7,60
-9232415546836779008,7,60
9232590635473567744,7,60
-9241535982904279040,7,60
9250815852452773888,7,60
9259408600248352768,7,60
9259472374070247424,7,60
-9259524117688745984,7,60
-9259546176640778240,7,60
-9260034978278801408,7,60
-9260597655501799424,7,60
-9260632322330329088,7,60
9265101252981686272,7,60
9268584093501620224,7,60
-9297830969656475648,7,60
-9304437484056215552,7,60
9311192247842111488,7,60
9314086145266548736,7,60
9367488136537440256,7,60
-9367629269162786816,7,60
9377621493397061632,7,60
9385643478693707776,7,60
9385713830258016256,7,60
-9397042098558992384,7,60
-9444189191517765632,7,60
9511629079384686592,7,60
9513924634177699840,7,60
-9514100504498536448,7,60
-9516108771076603904,7,60
9520627411679444992,7,60
-9521179160358158336,7,60
9673877136200433664,7,60
-9691748873076211712,7,60
-9799887782993199104,7,60
-9802089606567428096,7,60
-9818700409764577280,7,60
9872454502454394880,7,60
9874428057106776064,7,60
-9883150482849923072,7,60
-10088344813159055360,7,60
-10232178380229312512,7,60
-10376893893063999488,7,60
10377711912535195648,7,60
-10396560428053299200,7,60
-10403317341470326784,7,60
-10416968875693309952,7,60
-10451174682433421312,7,60
10484389829196906496,7,60
-10520976628366966784,7,60
-10665087014669385728,7,60
-10955428307117539328,7,60
-11529499822801289216,7,60
11529921071046197248,7,60
-11531502310500859904,7,60
-11534351967614664704,7,60
-11565525937613176832,7,60
11684591433309749248,7,60
-11853755729649336320,7,60
-12105676022783934464,7,60
-12700159754941497344,7,60
-13837314812561850368,7,60
-13943179633932369920,7,60
13979243767794761728,7,60
13981776887966334976,7,60
-14483578739159465984,7,60
14994743756496830464,7,60
-9223451515761459200,7,58
-9223548545515126784,7,58
-9224014173657104384,7,58
-9224084692725137408,7,58
-9224499612335734784,7,58
-9225711811020455936,7,58
9227964010266099712,7,58
-9230129911807606784,7,58
-9232401265533648896,7,58
-9238079139284516864,7,58
9239145631203721216,7,58
9241412845655031808,7,58
-9241531983752855552,7,58
-9241606406946160640,7,58
9244201331697123328,7,58
9248146234462437376,7,58
-9259438357392392192,7,58
9259542398680170496,7,58
-9259684581425020928,7,58
9261230423906713600,7,58
9262251043427713024,7,58
-9266227702107471872,7,58
9268549325204488192,7,58
-9277485704743485440,7,58
-9296700675461218304,7,58
-9297822241746059264,7,58
-9300500716495831040,7,58
-9300504981398355968,7,58
-9331603838861312000,7,58
9379309243208826880,7,58
9404644123564048384,7,58
-9442940111412002816,7,58
9511604635115192320,7,58
-9511620581255020544,7,58
-9511622243407364096,7,58
-9511884302984413184,7,58
-9511888870682132480,7,58
9511954295918952448,7,58
-9512094996900085760,7,58
-9512376470803054592,7,58
-9513959770768277504,7,58
9520895503001190400,7,58
-9549883083390451712,7,58
-9552135428664983552,7,58
9799874579726860288,7,58
9804424354547630080,7,58
-9853893852287467520,7,58
-9855001953849835520,7,58
9889922443148001280,7,58
10232213540442210304,7,58
10376391398533365760,7,58
-10385305277812441088,7,58
-10520492292958060544,7,58
-10520619837380624384,7,58
-10521605136164323328,7,58
10952824684520931328,7,58
11245492668127510528,7,58
11529224443993784320,7,58
11529501211686338560,7,58
-11529654855551418368,7,58
11538890748929769472,7,58
-11567495783024427008,7,58
-11817446045527310336,7,58
-12106872084739653632,7,58
-12128475272022327296,7,58
-12178014936642879488,7,58
-12754196345347112960,7,58
-13835063312859004928,7,58
-13835129283556671488,7,58
13844628241534418944,7,58
13853073579609948160,7,58
-13872213061982486528,7,58
14024209242316079104,7,58
14159599803478048768,7,58
14987997461849571328,7,58
-9223373177973899264,7,56
-9223401191361216512,7,56
-9223409515007836160,7,56
-9223477766333136896,7,56
9223482542336770048,7,56
9223583456888356864,7,56
9223655870036967424,7,56
9223662328594038784,7,56
9223732953962512384,7,56
9223936979941457920,7,56
9224216807798210560,7,56
9225062055751450624,7,56
9225625249981136896,7,56
9225631808396197888,7,56
-9226257194289201152,7,56
-9226477062255017984,7,56
9227884503173693440,7,56
9227911302159007744,7,56
-9228227772529246208,7,56
9229003748565581824,7,56
-9230232998270468096,7,56
-9232407273924460544,7,56
-9232450438345785344,7,56
9232555193135005696,7,56
-9232660726387048448,7,56
-9232704760539250688,7,56
9241423888821256192,7,56
9241458488004050944,7,56
9241530475950899200,7,56
9242002163217989632,7,56
-9242549727524814848,7,56
-9259403114769809408,7,56
-9259436573638787072,7,56
-9259440555073470464,7,56
9259968268041453568,7,56
-9260528520755412992,7,56
9262252967304626176,7,56
-9264502585274925056,7,56
-9269815545719422976,7,56
-9277978187436916736,7,56
9295430336609517568,7,56
9295578065230888960,7,56
-9295588519181287424,7,56
9295997004930875392,7,56
-9367488119089135616,7,56
9368120565371502592,7,56
-9386073370828734464,7,56
-9448552028155412480,7,56
-9511602836329201664,7,56
-9511672930195472384,7,56
9511927873011712000,7,56
9512741515911233536,7,56
9520627755545264128,7,56
-9520751458119581696,7,56
9529627257144868864,7,56
-9547631257538527232,7,56
-9547632447781339136,7,56
-9588445099096801280,7,56
9661347101421862912,7,56
-9799850932979105792,7,56
9799856016609771520,7,56
-9799886674086330368,7,56
9799973675091361792,7,56
-9800430993545363456,7,56
-9804336429856194560,7,56
-9808892833958985728,7,56
-9836425910788554752,7,56
9841491360857718784,7,56
-9874148780348014592,7,56
-9874423692614696960,7,56
9945075251798867968,7,56
-9946204192542556160,7,56
9946235511444078592,7,56
-9952955262656577536,7,56
10088064574327619584,7,56
-10088283067903901696,7,56
-10385863760194568192,7,56
-10387693295466708992,7,56
-10394309045119877120,7,56
10412340207960457216,7,56
10448351311861645312,7,56
-10520417667632857088,7,56
-10520443985044963328,7,56
10520448380943990784,7,56
-10520972233810116608,7,56
10666776819354566656,7,56
10953141322126458880,7,56
10973020561076125696,7,56
-11240985222088491008,7,56
11529927667310657536,7,56
11530481756746547200,7,56
11637376204184485888,7,56
11682372652399329280,7,56
-11891763612433252352,7,56
12682418301335240704,7,56
-12682420362382671872,7,56
12686640169898475520,7,56
12971492829149790208,7,56
13835094081736278016,7,56
-13835134196730822656,7,56
-13835207795290406912,7,56
13837328555651891200,7,56
13845195554906177536,7,56
13855328652457148416,7,56
-13871122140020867072,7,56
13979248010954014720,7,56
14412647181662027776,7,56
14987981778508054528,7,56
-15134487285535342592,7,56
-9223372376291409920,7,54
-9223373194482679808,7,54
-9223377581791772672,7,54
-9223398438421397504,7,54
9223443783343931392,7,54
-9223515063694917632,7,54
-9223657093968429056,7,54
-9223936979807240192,7,54
-9223958077223469056,7,54
9224014154463969280,7,54
9224515945693708288,7,54
-9224594702509015040,7,54
-9225066386554880000,7,54
9226327807712296960,7,54
-9226751957207613440,7,54
